Run,Time,Size,Missingness,SelfWeight,Degree,TimeSteps,Fit
2.0,19.0,10.0,0.1,0.8,9.0,3.0,0.06920661823463481
2.0,20.0,10.0,0.1,0.8,9.0,3.0,0.07137203801290008
3.0,1.0,10.0,0.1,0.8,9.0,3.0,0.15654848739715976
3.0,2.0,10.0,0.1,0.8,9.0,3.0,0.21411699676513885
3.0,3.0,10.0,0.1,0.8,9.0,3.0,0.2241980233184283
3.0,4.0,10.0,0.1,0.8,9.0,3.0,0.21348927300181433
3.0,5.0,10.0,0.1,0.8,9.0,3.0,0.19484502713791105
3.0,6.0,10.0,0.1,0.8,9.0,3.0,0.17429518692570192
3.0,7.0,10.0,0.1,0.8,9.0,3.0,0.1544864526162719
3.0,8.0,10.0,0.1,0.8,9.0,3.0,0.13643383307525905
3.0,9.0,10.0,0.1,0.8,9.0,3.0,0.12039336579800337
3.0,10.0,10.0,0.1,0.8,9.0,3.0,0.10629287108660695
3.0,11.0,10.0,0.1,0.8,9.0,3.0,0.09393893643909045
3.0,12.0,10.0,0.1,0.8,9.0,3.0,0.0831119046636914
3.0,13.0,10.0,0.1,0.8,9.0,3.0,0.07360594067131875
3.0,14.0,10.0,0.1,0.8,9.0,3.0,0.06524307385975046
3.0,15.0,10.0,0.1,0.8,9.0,3.0,0.05787559568985256
3.0,16.0,10.0,0.1,0.8,9.0,3.0,0.05138376890796747
3.0,17.0,10.0,0.1,0.8,9.0,3.0,0.045672056462949195
3.0,18.0,10.0,0.1,0.8,9.0,3.0,0.0406652124984179
3.0,19.0,10.0,0.1,0.8,9.0,3.0,0.03630465647888134
3.0,20.0,10.0,0.1,0.8,9.0,3.0,0.03254509195269417
4.0,1.0,10.0,0.1,0.8,9.0,3.0,0.14641149396218667
4.0,2.0,10.0,0.1,0.8,9.0,3.0,0.26192694508398334
4.0,3.0,10.0,0.1,0.8,9.0,3.0,0.3358820443127012
4.0,4.0,10.0,0.1,0.8,9.0,3.0,0.3830003921506607
4.0,5.0,10.0,0.1,0.8,9.0,3.0,0.4137659367427951
4.0,6.0,10.0,0.1,0.8,9.0,3.0,0.4341792491976875
4.0,7.0,10.0,0.1,0.8,9.0,3.0,0.4478886037741735
4.0,8.0,10.0,0.1,0.8,9.0,3.0,0.4572449615376935
4.0,9.0,10.0,0.1,0.8,9.0,3.0,0.4637966338747293
4.0,10.0,10.0,0.1,0.8,9.0,3.0,0.468566793095295
4.0,11.0,10.0,0.1,0.8,9.0,3.0,0.47222804024812126
4.0,12.0,10.0,0.1,0.8,9.0,3.0,0.4752178459580402
4.0,13.0,10.0,0.1,0.8,9.0,3.0,0.47781627603108995
4.0,14.0,10.0,0.1,0.8,9.0,3.0,0.48019860602122677
4.0,15.0,10.0,0.1,0.8,9.0,3.0,0.4824709417971925
4.0,16.0,10.0,0.1,0.8,9.0,3.0,0.48469427057784065
4.0,17.0,10.0,0.1,0.8,9.0,3.0,0.48690062458586764
4.0,18.0,10.0,0.1,0.8,9.0,3.0,0.4891038737966412
4.0,19.0,10.0,0.1,0.8,9.0,3.0,0.49130687164033554
4.0,20.0,10.0,0.1,0.8,9.0,3.0,0.49350613419092565
5.0,1.0,10.0,0.1,0.8,9.0,3.0,0.07608410046622045
5.0,2.0,10.0,0.1,0.8,9.0,3.0,0.00047322644245036745
5.0,3.0,10.0,0.1,0.8,9.0,3.0,0.06815019338416776
5.0,4.0,10.0,0.1,0.8,9.0,3.0,0.1149764940476895
5.0,5.0,10.0,0.1,0.8,9.0,3.0,0.14446090526104452
5.0,6.0,10.0,0.1,0.8,9.0,3.0,0.16219870142895618
5.0,7.0,10.0,0.1,0.8,9.0,3.0,0.17239969067303426
5.0,8.0,10.0,0.1,0.8,9.0,3.0,0.17786370546427635
5.0,9.0,10.0,0.1,0.8,9.0,3.0,0.18039177261953457
5.0,10.0,10.0,0.1,0.8,9.0,3.0,0.18113405671962177
5.0,11.0,10.0,0.1,0.8,9.0,3.0,0.18082460529719097
5.0,12.0,10.0,0.1,0.8,9.0,3.0,0.17993148199776215
5.0,13.0,10.0,0.1,0.8,9.0,3.0,0.17875209709313264
5.0,14.0,10.0,0.1,0.8,9.0,3.0,0.17747405741207029
5.0,15.0,10.0,0.1,0.8,9.0,3.0,0.17621423570982
5.0,16.0,10.0,0.1,0.8,9.0,3.0,0.17504393335176685
5.0,17.0,10.0,0.1,0.8,9.0,3.0,0.1740050929112796
5.0,18.0,10.0,0.1,0.8,9.0,3.0,0.17312073415148194
5.0,19.0,10.0,0.1,0.8,9.0,3.0,0.17240166693811673
5.0,20.0,10.0,0.1,0.8,9.0,3.0,0.17185081400845964
6.0,1.0,10.0,0.1,0.8,9.0,3.0,0.011595481037252376
6.0,2.0,10.0,0.1,0.8,9.0,3.0,0.08929694572170194
6.0,3.0,10.0,0.1,0.8,9.0,3.0,0.13870739768263673
6.0,4.0,10.0,0.1,0.8,9.0,3.0,0.1696521146985855
6.0,5.0,10.0,0.1,0.8,9.0,3.0,0.18819293626995914
6.0,6.0,10.0,0.1,0.8,9.0,3.0,0.1983584509699109
6.0,7.0,10.0,0.1,0.8,9.0,3.0,0.20290624486935258
6.0,8.0,10.0,0.1,0.8,9.0,3.0,0.20373364994899656
6.0,9.0,10.0,0.1,0.8,9.0,3.0,0.2021481113577075
6.0,10.0,10.0,0.1,0.8,9.0,3.0,0.19904745269837612
6.0,11.0,10.0,0.1,0.8,9.0,3.0,0.19504373879452555
6.0,12.0,10.0,0.1,0.8,9.0,3.0,0.190549806899732
6.0,13.0,10.0,0.1,0.8,9.0,3.0,0.1858401610695706
6.0,14.0,10.0,0.1,0.8,9.0,3.0,0.1810938707404738
6.0,15.0,10.0,0.1,0.8,9.0,3.0,0.17642470681886388
6.0,16.0,10.0,0.1,0.8,9.0,3.0,0.17190220408860413
6.0,17.0,10.0,0.1,0.8,9.0,3.0,0.16756628628762246
6.0,18.0,10.0,0.1,0.8,9.0,3.0,0.16343734540095176
6.0,19.0,10.0,0.1,0.8,9.0,3.0,0.1595231298859686
6.0,20.0,10.0,0.1,0.8,9.0,3.0,0.15582340754738866
7.0,1.0,10.0,0.1,0.8,9.0,3.0,0.01980179580540345
7.0,2.0,10.0,0.1,0.8,9.0,3.0,0.02156502958756074
7.0,3.0,10.0,0.1,0.8,9.0,3.0,0.01909650235737685
7.0,4.0,10.0,0.1,0.8,9.0,3.0,0.0151674402183477
7.0,5.0,10.0,0.1,0.8,9.0,3.0,0.015409998521795948
7.0,6.0,10.0,0.1,0.8,9.0,3.0,0.021022128574547397
7.0,7.0,10.0,0.1,0.8,9.0,3.0,0.028617182103668808
7.0,8.0,10.0,0.1,0.8,9.0,3.0,0.03627866811021394
7.0,9.0,10.0,0.1,0.8,9.0,3.0,0.04338295525179223
7.0,10.0,10.0,0.1,0.8,9.0,3.0,0.04976896601937829
7.0,11.0,10.0,0.1,0.8,9.0,3.0,0.05544311209248371
7.0,12.0,10.0,0.1,0.8,9.0,3.0,0.060472845966885985
7.0,13.0,10.0,0.1,0.8,9.0,3.0,0.0649431404257878
7.0,14.0,10.0,0.1,0.8,9.0,3.0,0.06893775292677365
7.0,15.0,10.0,0.1,0.8,9.0,3.0,0.07253156128630324
7.0,16.0,10.0,0.1,0.8,9.0,3.0,0.075788161107526
7.0,17.0,10.0,0.1,0.8,9.0,3.0,0.07875996669716477
7.0,18.0,10.0,0.1,0.8,9.0,3.0,0.0814894172234916
7.0,19.0,10.0,0.1,0.8,9.0,3.0,0.08401056275698339
7.0,20.0,10.0,0.1,0.8,9.0,3.0,0.08635066131284734
8.0,1.0,10.0,0.1,0.8,9.0,3.0,0.026233290325370712
8.0,2.0,10.0,0.1,0.8,9.0,3.0,0.11492362663200109
8.0,3.0,10.0,0.1,0.8,9.0,3.0,0.16948478790966573
8.0,4.0,10.0,0.1,0.8,9.0,3.0,0.20624401144075455
8.0,5.0,10.0,0.1,0.8,9.0,3.0,0.23450251746667455
8.0,6.0,10.0,0.1,0.8,9.0,3.0,0.258885542509228
8.0,7.0,10.0,0.1,0.8,9.0,3.0,0.2816389756104882
8.0,8.0,10.0,0.1,0.8,9.0,3.0,0.30375601611731895
8.0,9.0,10.0,0.1,0.8,9.0,3.0,0.32562259617463885
8.0,10.0,10.0,0.1,0.8,9.0,3.0,0.3473406948800885
8.0,11.0,10.0,0.1,0.8,9.0,3.0,0.3688917421342549
8.0,12.0,10.0,0.1,0.8,9.0,3.0,0.39021425811868976
8.0,13.0,10.0,0.1,0.8,9.0,3.0,0.41123906710514524
8.0,14.0,10.0,0.1,0.8,9.0,3.0,0.43190379744903945
8.0,15.0,10.0,0.1,0.8,9.0,3.0,0.4521577140643409
8.0,16.0,10.0,0.1,0.8,9.0,3.0,0.47196225708273204
8.0,17.0,10.0,0.1,0.8,9.0,3.0,0.4912898555223618
8.0,18.0,10.0,0.1,0.8,9.0,3.0,0.5101222010393103
8.0,19.0,10.0,0.1,0.8,9.0,3.0,0.5284485009330477
8.0,20.0,10.0,0.1,0.8,9.0,3.0,0.5462639145155108
9.0,1.0,10.0,0.1,0.8,9.0,3.0,0.08859734660319134
9.0,2.0,10.0,0.1,0.8,9.0,3.0,0.16804716544514178
9.0,3.0,10.0,0.1,0.8,9.0,3.0,0.2145820854402093
9.0,4.0,10.0,0.1,0.8,9.0,3.0,0.24250103053556676
9.0,5.0,10.0,0.1,0.8,9.0,3.0,0.25949674522404453
9.0,6.0,10.0,0.1,0.8,9.0,3.0,0.27023939531998564
9.0,7.0,10.0,0.1,0.8,9.0,3.0,0.2775190711946414
9.0,8.0,10.0,0.1,0.8,9.0,3.0,0.28299130477398815
9.0,9.0,10.0,0.1,0.8,9.0,3.0,0.28762249545429025
9.0,10.0,10.0,0.1,0.8,9.0,3.0,0.291959893611919
9.0,11.0,10.0,0.1,0.8,9.0,3.0,0.2962970569281186
9.0,12.0,10.0,0.1,0.8,9.0,3.0,0.3007760207882053
9.0,13.0,10.0,0.1,0.8,9.0,3.0,0.30545045517865466
9.0,14.0,10.0,0.1,0.8,9.0,3.0,0.31032445895817273
9.0,15.0,10.0,0.1,0.8,9.0,3.0,0.31537606564930587
9.0,16.0,10.0,0.1,0.8,9.0,3.0,0.32057118678007773
9.0,17.0,10.0,0.1,0.8,9.0,3.0,0.3258716355601895
9.0,18.0,10.0,0.1,0.8,9.0,3.0,0.3312395440682796
9.0,19.0,10.0,0.1,0.8,9.0,3.0,0.33663962896339367
9.0,20.0,10.0,0.1,0.8,9.0,3.0,0.342040207537534
10.0,1.0,10.0,0.1,0.8,9.0,3.0,0.02755588906131861
10.0,2.0,10.0,0.1,0.8,9.0,3.0,0.014864942549722192
10.0,3.0,10.0,0.1,0.8,9.0,3.0,0.02931412456287231
10.0,4.0,10.0,0.1,0.8,9.0,3.0,0.05914751413941308
10.0,5.0,10.0,0.1,0.8,9.0,3.0,0.08088282700445129
10.0,6.0,10.0,0.1,0.8,9.0,3.0,0.09712749412151994
10.0,7.0,10.0,0.1,0.8,9.0,3.0,0.10952303234542134
10.0,8.0,10.0,0.1,0.8,9.0,3.0,0.11915672606746919
10.0,9.0,10.0,0.1,0.8,9.0,3.0,0.12677833971202995
10.0,10.0,10.0,0.1,0.8,9.0,3.0,0.1329182072929345
10.0,11.0,10.0,0.1,0.8,9.0,3.0,0.13795597780685662
10.0,12.0,10.0,0.1,0.8,9.0,3.0,0.14216516027640796
10.0,13.0,10.0,0.1,0.8,9.0,3.0,0.14574374376811255
10.0,14.0,10.0,0.1,0.8,9.0,3.0,0.14883571025012482
10.0,15.0,10.0,0.1,0.8,9.0,3.0,0.15154627957183403
10.0,16.0,10.0,0.1,0.8,9.0,3.0,0.15395275624053517
10.0,17.0,10.0,0.1,0.8,9.0,3.0,0.15611226655015872
10.0,18.0,10.0,0.1,0.8,9.0,3.0,0.1580672913151073
10.0,19.0,10.0,0.1,0.8,9.0,3.0,0.15984963477778524
10.0,20.0,10.0,0.1,0.8,9.0,3.0,0.16148328350776547
1.0,1.0,10.0,0.1,0.8,9.0,6.0,0.08610870220098342
1.0,2.0,10.0,0.1,0.8,9.0,6.0,0.10668829969051292
1.0,3.0,10.0,0.1,0.8,9.0,6.0,0.1068795434032631
1.0,4.0,10.0,0.1,0.8,9.0,6.0,0.10439030748647435
1.0,5.0,10.0,0.1,0.8,9.0,6.0,0.1039776419104388
1.0,6.0,10.0,0.1,0.8,9.0,6.0,0.10571397145875669
1.0,7.0,10.0,0.1,0.8,9.0,6.0,0.10886569498607511
1.0,8.0,10.0,0.1,0.8,9.0,6.0,0.1129420735731476
1.0,9.0,10.0,0.1,0.8,9.0,6.0,0.11768720014617351
1.0,10.0,10.0,0.1,0.8,9.0,6.0,0.12293689330769991
1.0,11.0,10.0,0.1,0.8,9.0,6.0,0.12855170949087827
1.0,12.0,10.0,0.1,0.8,9.0,6.0,0.13440599184260701
1.0,13.0,10.0,0.1,0.8,9.0,6.0,0.14039364780530586
1.0,14.0,10.0,0.1,0.8,9.0,6.0,0.14643254917889725
1.0,15.0,10.0,0.1,0.8,9.0,6.0,0.15246406274372315
1.0,16.0,10.0,0.1,0.8,9.0,6.0,0.15844935816343308
1.0,17.0,10.0,0.1,0.8,9.0,6.0,0.1643646408323895
1.0,18.0,10.0,0.1,0.8,9.0,6.0,0.17019665891262445
1.0,19.0,10.0,0.1,0.8,9.0,6.0,0.1759390546332413
1.0,20.0,10.0,0.1,0.8,9.0,6.0,0.18158965909221012
2.0,1.0,10.0,0.1,0.8,9.0,6.0,0.02120801592237326
2.0,2.0,10.0,0.1,0.8,9.0,6.0,0.02543542992418648
2.0,3.0,10.0,0.1,0.8,9.0,6.0,0.029878022577224675
2.0,4.0,10.0,0.1,0.8,9.0,6.0,0.03912124169108855
2.0,5.0,10.0,0.1,0.8,9.0,6.0,0.05078405284543153
2.0,6.0,10.0,0.1,0.8,9.0,6.0,0.06262540968467012
2.0,7.0,10.0,0.1,0.8,9.0,6.0,0.07363645959983704
2.0,8.0,10.0,0.1,0.8,9.0,6.0,0.08345480668985654
2.0,9.0,10.0,0.1,0.8,9.0,6.0,0.09200169275842707
2.0,10.0,10.0,0.1,0.8,9.0,6.0,0.09932102458972972
2.0,11.0,10.0,0.1,0.8,9.0,6.0,0.10550787522503073
2.0,12.0,10.0,0.1,0.8,9.0,6.0,0.11067534232423484
2.0,13.0,10.0,0.1,0.8,9.0,6.0,0.11493868857866539
2.0,14.0,10.0,0.1,0.8,9.0,6.0,0.11840774518658825
2.0,15.0,10.0,0.1,0.8,9.0,6.0,0.12118347718158551
2.0,16.0,10.0,0.1,0.8,9.0,6.0,0.12335672343373821
2.0,17.0,10.0,0.1,0.8,9.0,6.0,0.12500808962968404
2.0,18.0,10.0,0.1,0.8,9.0,6.0,0.12620844213075896
2.0,19.0,10.0,0.1,0.8,9.0,6.0,0.12701969355483075
2.0,20.0,10.0,0.1,0.8,9.0,6.0,0.12749570382268674
3.0,1.0,10.0,0.1,0.8,9.0,6.0,0.076704240786933
3.0,2.0,10.0,0.1,0.8,9.0,6.0,0.10868915061233425
3.0,3.0,10.0,0.1,0.8,9.0,6.0,0.12049878515462986
3.0,4.0,10.0,0.1,0.8,9.0,6.0,0.12080959472997707
3.0,5.0,10.0,0.1,0.8,9.0,6.0,0.11489607478547265
3.0,6.0,10.0,0.1,0.8,9.0,6.0,0.10636603522430726
3.0,7.0,10.0,0.1,0.8,9.0,6.0,0.09748838058763348
3.0,8.0,10.0,0.1,0.8,9.0,6.0,0.08950732945417945
3.0,9.0,10.0,0.1,0.8,9.0,6.0,0.08295895015235152
3.0,10.0,10.0,0.1,0.8,9.0,6.0,0.07793388805651194
3.0,11.0,10.0,0.1,0.8,9.0,6.0,0.07427612590160781
3.0,12.0,10.0,0.1,0.8,9.0,6.0,0.07172385663032428
3.0,13.0,10.0,0.1,0.8,9.0,6.0,0.06999941791914115
3.0,14.0,10.0,0.1,0.8,9.0,6.0,0.06885704743268205
3.0,15.0,10.0,0.1,0.8,9.0,6.0,0.06810052021880726
3.0,16.0,10.0,0.1,0.8,9.0,6.0,0.06758325860853931
3.0,17.0,10.0,0.1,0.8,9.0,6.0,0.06720068867474473
3.0,18.0,10.0,0.1,0.8,9.0,6.0,0.06688071963706883
3.0,19.0,10.0,0.1,0.8,9.0,6.0,0.06657509651082028
3.0,20.0,10.0,0.1,0.8,9.0,6.0,0.06625251134614676
4.0,1.0,10.0,0.1,0.8,9.0,6.0,0.021216802998048324
4.0,2.0,10.0,0.1,0.8,9.0,6.0,0.05908401559522334
