Run,Size,Missingness,SelfWeight,Degree,TimeSteps,Recovery,MeanDegree,MeanSelfWeight,Fit,RMSETime
2.0,10.0,0.1,0.5,5.0,6.0,0.1616590570356351,4.4,0.5029545929659476,0.05068303233049704,0.0907058399809629
3.0,10.0,0.1,0.5,5.0,6.0,0.19565171174558108,5.0,0.5523407702938852,0.16016581499217003,0.21085836813446232
4.0,10.0,0.1,0.5,5.0,6.0,0.14395092238076576,4.6,0.5456881351633721,0.05001485104453153,0.09156012534828366
5.0,10.0,0.1,0.5,5.0,6.0,0.20945967896472514,6.2,0.479768780710499,0.10697012597265805,0.20185942234719334
6.0,10.0,0.1,0.5,5.0,6.0,0.1242455874071717,4.6,0.4754360406268233,0.08548212592011127,0.07871118894452245
7.0,10.0,0.1,0.5,5.0,6.0,0.20957562345522912,5.6,0.4675396592909216,0.052057273376578145,0.10072777241485796
8.0,10.0,0.1,0.5,5.0,6.0,0.11859958420289154,5.2,0.5242885702364769,0.05926414926794715,0.09398239825616284
9.0,10.0,0.1,0.5,5.0,6.0,0.187925949873415,5.2,0.45070606226932697,0.09485927241132756,0.17450259522825193
10.0,10.0,0.1,0.5,5.0,6.0,0.15216104101263572,4.4,0.5739508950233716,0.08264632372166023,0.07268770878716117
1.0,10.0,0.1,0.5,5.0,11.0,0.1676088331843815,4.8,0.4582247632394062,0.1530117445301885,0.21385791003048138
2.0,10.0,0.1,0.5,5.0,11.0,0.11816236053130537,4.4,0.43973231402228674,0.056873045367764344,0.074037779185931
3.0,10.0,0.1,0.5,5.0,11.0,0.16731198636955422,4.4,0.47770859544219235,0.0912917646342274,0.12613236538255818
4.0,10.0,0.1,0.5,5.0,11.0,0.13234555525354316,5.6,0.4607282974439169,0.027588927836026032,0.038612547642172576
5.0,10.0,0.1,0.5,5.0,11.0,0.19713954257671673,5.2,0.4907699830170162,0.09875968856518942,0.13934769820085255
6.0,10.0,0.1,0.5,5.0,11.0,0.15996418463834847,5.0,0.5066433640768772,0.09672872056724466,0.12105445242583819
7.0,10.0,0.1,0.5,5.0,11.0,0.1826950393072751,4.6,0.4824487660445329,0.09362367877759599,0.13228694625655038
8.0,10.0,0.1,0.5,5.0,11.0,0.09312811355312818,5.6,0.4462303682318648,0.01786219622504895,0.025166814076497887
9.0,10.0,0.1,0.5,5.0,11.0,0.12995164809874046,5.4,0.48485493717876293,0.04167206406284824,0.054863107609061386
10.0,10.0,0.1,0.5,5.0,11.0,0.1320327554917696,4.8,0.58980449276217,0.07913779586969442,0.09779138703774812
1.0,10.0,0.1,0.5,9.0,3.0,0.1505942444310326,9.0,0.4440159762839029,0.27753675073763096,0.091946110471296
2.0,10.0,0.1,0.5,9.0,3.0,0.1670729361184991,9.0,0.5077821301978009,0.23489273143865896,0.29330309173332036
3.0,10.0,0.1,0.5,9.0,3.0,0.10726436136863636,9.0,0.49418967243819856,0.2578478788569412,0.22006515204690316
4.0,10.0,0.1,0.5,9.0,3.0,0.16809837018840867,9.0,0.500290431162644,0.06393568678136961,0.10246280786367246
5.0,10.0,0.1,0.5,9.0,3.0,0.14342425727674743,9.0,0.46605063593419055,0.07778694774546768,0.12484323100454806
6.0,10.0,0.1,0.5,9.0,3.0,0.1559038046002624,9.0,0.5243692160376731,0.05918424419275451,0.13472483574289884
7.0,10.0,0.1,0.5,9.0,3.0,0.1638726846548981,9.0,0.5560437314591542,0.11707338066426859,0.0863495407945275
8.0,10.0,0.1,0.5,9.0,3.0,0.1333962891445959,9.0,0.5060044677113695,0.034580839382874706,0.10396921157001385
9.0,10.0,0.1,0.5,9.0,3.0,0.1575967904259344,9.0,0.4869127182952644,0.06757023840144247,0.15693352433316127
10.0,10.0,0.1,0.5,9.0,3.0,0.13533736333260998,9.0,0.5110695758131639,0.08691997631726221,0.0929450092739671
1.0,10.0,0.1,0.5,9.0,6.0,0.08872310523607815,9.0,0.5647427771617097,0.10114349956408995,0.09501151670251858
2.0,10.0,0.1,0.5,9.0,6.0,0.15975287574135974,9.0,0.4732278247157124,0.05302461740944664,0.07765104107491982
3.0,10.0,0.1,0.5,9.0,6.0,0.14867916801487002,9.0,0.5157794911584749,0.03900853352389355,0.07343468220064306
4.0,10.0,0.1,0.5,9.0,6.0,0.11540892161331995,9.0,0.4791384764294161,0.09411685970195491,0.1665124139344813
5.0,10.0,0.1,0.5,9.0,6.0,0.16668573767804323,9.0,0.39566814330408456,0.08986354438373907,0.17443094388783656
6.0,10.0,0.1,0.5,9.0,6.0,0.20690257075118637,9.0,0.4955094269498835,0.13231463499161303,0.21911894324732065
7.0,10.0,0.1,0.5,9.0,6.0,0.11442345366353252,9.0,0.4543600141796407,0.07218254724254808,0.05725435053520642
8.0,10.0,0.1,0.5,9.0,6.0,0.11653911496545023,9.0,0.4198798033034782,0.1630294541256833,0.2469301989736856
9.0,10.0,0.1,0.5,9.0,6.0,0.1544551747768537,9.0,0.4799080204359301,0.12719514772928178,0.17216958466396806
10.0,10.0,0.1,0.5,9.0,6.0,0.10417444635116681,9.0,0.5112600233232584,0.05148081159225913,0.09215731580925919
1.0,10.0,0.1,0.5,9.0,11.0,0.12354667166514177,9.0,0.43916005520771983,0.09536517038776071,0.11594523474952981
2.0,10.0,0.1,0.5,9.0,11.0,0.14510801068121632,9.0,0.4876215223504442,0.1006194304091102,0.1347263686743642
3.0,10.0,0.1,0.5,9.0,11.0,0.13918572803421586,9.0,0.5487410410929465,0.05583635652958698,0.07628405870284079
4.0,10.0,0.1,0.5,9.0,11.0,0.10692152710487782,9.0,0.46450815400365786,0.04273965965989743,0.05911226205801933
5.0,10.0,0.1,0.5,9.0,11.0,0.11881447587226672,9.0,0.48068141484753435,0.09615184229563396,0.13513709254011516
6.0,10.0,0.1,0.5,9.0,11.0,0.11884467067723219,9.0,0.4480106261193041,0.0967193732943863,0.1316445748686211
7.0,10.0,0.1,0.5,9.0,11.0,0.11977352980855574,9.0,0.5348326323812318,0.13877720854982875,0.17683415097329042
8.0,10.0,0.1,0.5,9.0,11.0,0.11865864158166131,9.0,0.4529122768822992,0.05485559981904862,0.0774124509348687
9.0,10.0,0.1,0.5,9.0,11.0,0.12954490860416326,9.0,0.49805828779018135,0.11775180937042704,0.13719467359402363
10.0,10.0,0.1,0.5,9.0,11.0,0.1261892765625659,9.0,0.5305880851676624,0.0636549085858981,0.08065732255958812
1.0,10.0,0.1,0.8,2.0,3.0,0.09240892789700281,2.0,0.7951816754669638,0.07409860699534897,0.05927093583334461
2.0,10.0,0.1,0.8,2.0,3.0,0.10348590205157415,2.2,0.8715651280290118,0.13783635650418677,0.03796058773508312
3.0,10.0,0.1,0.8,2.0,3.0,0.05731383119078406,1.8,0.8050596455224468,0.07872253039832393,0.02780014045760718
4.0,10.0,0.1,0.8,2.0,3.0,0.22234352517991932,2.4,0.7906655737231869,0.06143164308884924,0.051247981055480576
5.0,10.0,0.1,0.8,2.0,3.0,0.04710372521209645,1.8,0.8079029271052258,0.0861340787245793,0.031561076931584595
6.0,10.0,0.1,0.8,2.0,3.0,0.05332140183710206,2.4,0.7793536513886006,0.08770862806066171,0.05164417044617519
7.0,10.0,0.1,0.8,2.0,3.0,0.1350821914777969,2.8,0.8056765206130517,0.12488326674863688,0.049520908113729625
8.0,10.0,0.1,0.8,2.0,3.0,0.05312624060513324,2.0,0.7949057674281306,0.26366566941662456,0.08538589633629619
9.0,10.0,0.1,0.8,2.0,3.0,0.17354463118501573,2.2,0.7936248187294426,0.10524278303114479,0.0395939864354409
10.0,10.0,0.1,0.8,2.0,3.0,0.06718783365480466,2.8,0.7970221677121972,0.05576181394089585,0.03437145207881295
1.0,10.0,0.1,0.8,2.0,6.0,0.07848559363054172,2.2,0.8320533757016833,0.08388645730179696,0.03383268235095057
2.0,10.0,0.1,0.8,2.0,6.0,0.18715878253302168,2.6,0.7673469275729325,0.1011595311381159,0.12617153670076406
3.0,10.0,0.1,0.8,2.0,6.0,0.08655130920619357,3.0,0.7961813861246,0.18070124371784024,0.15195569146908117
4.0,10.0,0.1,0.8,2.0,6.0,0.15391935825814596,2.4,0.7601987635347303,0.07863147563371577,0.09002616320865058
5.0,10.0,0.1,0.8,2.0,6.0,0.11920610663855198,2.6,0.7697528735967709,0.061452144818105445,0.03744954816016137
6.0,10.0,0.1,0.8,2.0,6.0,0.11750466223581071,2.0,0.8174373047003656,0.07843747198858748,0.03510517855663982
7.0,10.0,0.1,0.8,2.0,6.0,0.17717604771910944,2.2,0.7912007028178467,0.13713127589008095,0.06674458981324649
8.0,10.0,0.1,0.8,2.0,6.0,0.05833416005200992,2.8,0.8497197134387575,0.061517591833766046,0.03598604546300803
9.0,10.0,0.1,0.8,2.0,6.0,0.04963824870814042,2.2,0.858385045368412,0.2160239692863227,0.23478995456066531
10.0,10.0,0.1,0.8,2.0,6.0,0.06343704805412509,3.4,0.8620008277711209,0.14355060992172286,0.2383896934670623
1.0,10.0,0.1,0.8,2.0,11.0,0.09010849936728217,3.4,0.8263698908643331,0.1544204420252536,0.1741439495966441
2.0,10.0,0.1,0.8,2.0,11.0,0.07093756737657378,2.8,0.7862616315950852,0.05313022924713317,0.04334407438056877
3.0,10.0,0.1,0.8,2.0,11.0,0.07240199760357297,2.4,0.8442296828897083,0.18502459605598895,0.179102386199877
4.0,10.0,0.1,0.8,2.0,11.0,0.1489322982016182,2.4,0.781222101528674,0.07030068794731434,0.08412958847552789
5.0,10.0,0.1,0.8,2.0,11.0,0.04500220427631278,3.4,0.8318792992607429,0.15712454719399885,0.15265850819625063
6.0,10.0,0.1,0.8,2.0,11.0,0.05605602915393229,2.6,0.8077969171936698,0.052835964880645535,0.04959324656458409
7.0,10.0,0.1,0.8,2.0,11.0,0.11727558474851751,1.8,0.7865560554083799,0.14330461135769001,0.1697269785117593
8.0,10.0,0.1,0.8,2.0,11.0,0.03685947401532208,2.0,0.8177127698732767,0.05522026415454836,0.06444290829211329
9.0,10.0,0.1,0.8,2.0,11.0,0.13539157943416683,2.2,0.8269019106527248,0.13851025760070124,0.08180737849396609
10.0,10.0,0.1,0.8,2.0,11.0,0.05494567056367695,2.0,0.812488847194474,0.0359063278426345,0.04050299159478502
1.0,10.0,0.1,0.8,5.0,3.0,0.12241449161847479,5.8,0.7697716305314968,0.032158211166815234,0.006966888381795691
2.0,10.0,0.1,0.8,5.0,3.0,0.06664173388051325,5.8,0.8266333730069382,0.25036568635584167,0.11693788079064225
3.0,10.0,0.1,0.8,5.0,3.0,0.18044144313285654,4.8,0.8328737275307863,0.26907058038013076,0.0957510486270101
4.0,10.0,0.1,0.8,5.0,3.0,0.17131787650493863,4.0,0.8166778390507534,0.09135301052095737,0.02122246647555055
5.0,10.0,0.1,0.8,5.0,3.0,0.17377752643421734,5.0,0.8045574515404386,0.23483837785900485,0.07531496677083006
6.0,10.0,0.1,0.8,5.0,3.0,0.11922337123550658,4.6,0.7753799797535941,0.06762230727291053,0.020675695228839157
7.0,10.0,0.1,0.8,5.0,3.0,0.12698951199508118,4.8,0.761425689245127,0.23346758895426212,0.07106830999775478
8.0,10.0,0.1,0.8,5.0,3.0,0.1377478022907114,5.2,0.7556033170589116,0.17887422991856441,0.02782623475210085
9.0,10.0,0.1,0.8,5.0,3.0,0.11564482854196012,4.6,0.8329916703832788,0.06176932847455985,0.04593511519343199
10.0,10.0,0.1,0.8,5.0,3.0,0.21793465521564986,6.4,0.828695900902809,0.07659981908604786,0.03287930644486409
1.0,10.0,0.1,0.8,5.0,6.0,0.13015783389467836,5.2,0.8102632283760487,0.05743548503605004,0.01627161165867372
2.0,10.0,0.1,0.8,5.0,6.0,0.09087834989952545,5.2,0.7458548738885376,0.13079445922043897,0.0726759262208825
3.0,10.0,0.1,0.8,5.0,6.0,0.11757629722298564,5.4,0.7804531542117641,0.03634067807208052,0.03512472684305224
4.0,10.0,0.1,0.8,5.0,6.0,0.0846381353371734,4.8,0.84847545495282,0.26673059676321664,0.22553164461583577
5.0,10.0,0.1,0.8,5.0,6.0,0.25798517969814166,5.2,0.8681071709293346,0.0727267922066815,0.06122958601251874
6.0,10.0,0.1,0.8,5.0,6.0,0.054767385460156685,3.8,0.7933479665795661,0.12037292219126379,0.03938114048985095
7.0,10.0,0.1,0.8,5.0,6.0,0.0722610835204771,5.8,0.8121251108694674,0.0434556817051876,0.024780585433570472
8.0,10.0,0.1,0.8,5.0,6.0,0.11711360910263663,5.8,0.7852815694018487,0.09573833621805182,0.09722632924403905
9.0,10.0,0.1,0.8,5.0,6.0,0.12989130317303074,4.4,0.7808228629989092,0.06260333591763251,0.04045757779640555
10.0,10.0,0.1,0.8,5.0,6.0,0.04360330478856718,5.2,0.8521317557676863,0.14511120059711233,0.0333715444218383
1.0,10.0,0.1,0.8,5.0,11.0,0.13743144427535198,4.8,0.7397932895487044,0.10044797005230718,0.11915803938614224
2.0,10.0,0.1,0.8,5.0,11.0,0.10520166564191977,4.8,0.7910463162121213,0.1708214746785674,0.16143942625719232
3.0,10.0,0.1,0.8,5.0,11.0,0.10859604454085345,4.8,0.7937434554434156,0.06291610857203027,0.06025498707582298
4.0,10.0,0.1,0.8,5.0,11.0,0.09241314160415658,5.8,0.7676098158366488,0.10383772115621759,0.07950668825889047
5.0,10.0,0.1,0.8,5.0,11.0,0.10369932860065385,3.8,0.8507984371086893,0.10212447673190278,0.08323528571849502
6.0,10.0,0.1,0.8,5.0,11.0,0.09705874169859119,5.4,0.7052843011164602,0.10180838431331321,0.10636523084520288
7.0,10.0,0.1,0.8,5.0,11.0,0.12816805557032457,5.8,0.7630976207061965,0.06360553152160901,0.07505179316414991
8.0,10.0,0.1,0.8,5.0,11.0,0.10827973174420416,4.4,0.7820065534010737,0.13404100362292945,0.148253422018254
9.0,10.0,0.1,0.8,5.0,11.0,0.1209918216593594,4.6,0.8276405212810568,0.14484280844612613,0.14824785806308105
10.0,10.0,0.1,0.8,5.0,11.0,0.05653172086960679,5.8,0.7672815759509353,0.07695863624471186,0.07944673891231319
1.0,10.0,0.1,0.8,9.0,3.0,0.13663344083086593,9.0,0.7958203504151695,0.09366946453148732,0.03094263190641094
2.0,10.0,0.1,0.8,9.0,3.0,0.1384244288529211,9.0,0.7932509187270833,0.062036406429245156,0.10515475760557438
3.0,10.0,0.1,0.8,9.0,3.0,0.17438678696175014,9.0,0.7778695625161112,0.1304464676513161,0.18755468163986358
4.0,10.0,0.1,0.8,9.0,3.0,0.14627784888487183,9.0,0.735281264634594,0.44103650700666486,0.21218158511669605
5.0,10.0,0.1,0.8,9.0,3.0,0.15135265912261972,9.0,0.7784094860022174,0.15925702201881578,0.053800624006696066
6.0,10.0,0.1,0.8,9.0,3.0,0.14126933334876296,9.0,0.7631439143456097,0.173339610125267,0.06367259887781346
7.0,10.0,0.1,0.8,9.0,3.0,0.14728681259369233,9.0,0.8430873510398822,0.055986102513443825,0.020702193340697787
8.0,10.0,0.1,0.8,9.0,3.0,0.16099776407110636,9.0,0.7865873757444524,0.37120671529116744,0.08335354065529184
9.0,10.0,0.1,0.8,9.0,3.0,0.1692564698093788,9.0,0.7885553469421615,0.28484159691033234,0.1343304500835028
10.0,10.0,0.1,0.8,9.0,3.0,0.18966391194925092,9.0,0.821714037839204,0.12480711557583504,0.022139258557664483
1.0,10.0,0.1,0.8,9.0,6.0,0.08295472722777078,9.0,0.8126156262079128,0.13429123951087424,0.1019107697920651
2.0,10.0,0.1,0.8,9.0,6.0,0.0731750527094352,9.0,0.840486257555793,0.09622790324133414,0.034925431544297725
3.0,10.0,0.1,0.8,9.0,6.0,0.094252326029062,9.0,0.8682990989344157,0.08634706109417908,0.1095562827218981
4.0,10.0,0.1,0.8,9.0,6.0,0.10674056181402418,9.0,0.7723410835648364,0.09678454706769314,0.09146743576657014
5.0,10.0,0.1,0.8,9.0,6.0,0.2171979771329737,9.0,0.7942334772486216,0.14140602215104925,0.09601382353243976
6.0,10.0,0.1,0.8,9.0,6.0,0.10123078543528015,9.0,0.7694110151513065,0.12612307361956118,0.13982716488612337
7.0,10.0,0.1,0.8,9.0,6.0,0.14180439647710738,9.0,0.7275356438433188,0.08286492110419866,0.12070917351896165
8.0,10.0,0.1,0.8,9.0,6.0,0.08045489123091729,9.0,0.7854299029888259,0.07062137770657066,0.05800244741228702
9.0,10.0,0.1,0.8,9.0,6.0,0.11687567441250009,9.0,0.8157155984129328,0.05580416942753966,0.04904773404154897
10.0,10.0,0.1,0.8,9.0,6.0,0.19546110450802595,9.0,0.7332397299549422,0.08763265319955357,0.12860505866784572
1.0,10.0,0.1,0.8,9.0,11.0,0.0994558445259672,9.0,0.7914541581904364,0.0797008633697297,0.0890433184390591
2.0,10.0,0.1,0.8,9.0,11.0,0.22448052885896302,9.0,0.8030765600964254,0.05506023633411559,0.06520509896469483
3.0,10.0,0.1,0.8,9.0,11.0,0.11773021997232815,9.0,0.8309659819560293,0.1318559813183385,0.0987933748352331
4.0,10.0,0.1,0.8,9.0,11.0,0.06401438097044161,9.0,0.7279032629739726,0.12405211641256224,0.1573009448677033
5.0,10.0,0.1,0.8,9.0,11.0,0.13662115833142582,9.0,0.766774279107241,0.06892129709855059,0.08102560172538152
6.0,10.0,0.1,0.8,9.0,11.0,0.13936883274955764,9.0,0.748732592316925,0.11408889996038019,0.13798577734228343
7.0,10.0,0.1,0.8,9.0,11.0,0.0779670720133629,9.0,0.7951498734931386,0.056402948587154625,0.06656341937996144
8.0,10.0,0.1,0.8,9.0,11.0,0.056838850675497966,9.0,0.787043642956349,0.06232526549382589,0.0703267849619606
9.0,10.0,0.1,0.8,9.0,11.0,0.05716827935234127,9.0,0.7783288633520505,0.06928094019079725,0.07388107730024447
10.0,10.0,0.1,0.8,9.0,11.0,0.0486211726026166,9.0,0.8112786340708977,0.08756345392877865,0.06573956300843475
1.0,10.0,0.25,0.1,2.0,3.0,0.33346837966943177,3.4,0.08598559233634759,0.23066573749539498,0.23223462745274417
2.0,10.0,0.25,0.1,2.0,3.0,0.27720656201197735,3.0,0.09534483658848471,0.2096034645817955,0.24653721985593716
3.0,10.0,0.25,0.1,2.0,3.0,0.2893511310985515,2.4,0.13068671119500383,0.17340841511084212,0.3573811419055197
4.0,10.0,0.25,0.1,2.0,3.0,0.21757786252881603,2.6,0.08539937918210275,0.5353263320931687,0.4862734901285115
5.0,10.0,0.25,0.1,2.0,3.0,0.22948459700496676,3.8,0.07192515015451746,0.5235671312084351,0.2724682686258267
6.0,10.0,0.25,0.1,2.0,3.0,0.28862623047499963,2.6,0.1061183587000685,0.1953583767904145,0.11822730797489968
7.0,10.0,0.25,0.1,2.0,3.0,0.3594663221254907,2.8,0.08985961477087526,0.20329388129842807,0.5488242436881258
8.0,10.0,0.25,0.1,2.0,3.0,0.26920481874765734,3.2,0.07502548943599271,0.13005312831033836,0.24452406838636845
9.0,10.0,0.25,0.1,2.0,3.0,0.15915570930933065,3.2,0.058982523664445084,0.06492712972310516,0.17051023138640403
10.0,10.0,0.25,0.1,2.0,3.0,0.3399749019988196,2.0,0.09615551411205336,0.17892703216296393,0.2975130603449203
1.0,10.0,0.25,0.1,2.0,6.0,0.3121968690708364,2.6,0.10374944094541731,0.11355129551895372,0.18828412745292708
2.0,10.0,0.25,0.1,2.0,6.0,0.1307250362496344,2.2,0.11468038366342248,0.1516477620912473,0.0880134788766227
3.0,10.0,0.25,0.1,2.0,6.0,0.28786921615608807,2.2,0.13878262318275586,0.07037154048127195,0.11206150321278772
4.0,10.0,0.25,0.1,2.0,6.0,0.2726312942625642,2.2,0.09713003947085273,0.16574714201966273,0.14653419395116055
5.0,10.0,0.25,0.1,2.0,6.0,0.2673260238248038,2.0,0.1573598838520732,0.13208206042667825,0.23642632575341457
6.0,10.0,0.25,0.1,2.0,6.0,0.2896941368367151,2.6,0.11623912486769991,0.25911886820836355,0.29985394518060776
7.0,10.0,0.25,0.1,2.0,6.0,0.30808297656963535,2.4,0.0876533110764846,0.14377733182894728,0.2637104988275636
8.0,10.0,0.25,0.1,2.0,6.0,0.3502692734654465,2.6,0.07797415407333705,0.1252497305180915,0.23782905277282934
9.0,10.0,0.25,0.1,2.0,6.0,0.3719967497223371,2.0,0.062407400196380615,0.2931398776073312,0.4471011148202999
10.0,10.0,0.25,0.1,2.0,6.0,0.2651079108109575,2.4,0.08824215473265754,0.10781808975233717,0.190006798762556
1.0,10.0,0.25,0.1,2.0,11.0,0.39217623765219634,2.6,0.07168997776808726,0.15814779535094495,0.2159061848662723
2.0,10.0,0.25,0.1,2.0,11.0,0.443111910394589,2.0,0.06108141563233126,0.2663544719567572,0.2938709829700226
3.0,10.0,0.25,0.1,2.0,11.0,0.33423227528680827,1.8,0.157423256438203,0.15082992774265058,0.20459762170456514
4.0,10.0,0.25,0.1,2.0,11.0,0.21900647318836738,2.2,0.0785354898985021,0.10193576227688406,0.14181319382251362
5.0,10.0,0.25,0.1,2.0,11.0,0.3282072995580528,2.8,0.05032345141763328,0.10072058742267943,0.14038203946044603
6.0,10.0,0.25,0.1,2.0,11.0,0.323714138565498,2.6,0.15206672393880188,0.22804665053892753,0.30489493942112844
7.0,10.0,0.25,0.1,2.0,11.0,0.32229070325982995,2.4,0.058546507363137434,0.31585810615371684,0.43062650616391346
8.0,10.0,0.25,0.1,2.0,11.0,0.4027264676352611,2.2,0.11502616106029231,0.1930689142023623,0.2607763964951772
9.0,10.0,0.25,0.1,2.0,11.0,0.34486605972692386,2.4,0.10103873398908755,0.2977115071303848,0.38227703977135585
10.0,10.0,0.25,0.1,2.0,11.0,0.3052335427652109,2.8,0.06878430789921136,0.3041375421295913,0.3301172095282834
1.0,10.0,0.25,0.1,5.0,3.0,0.2116718378781501,5.8,0.07540511558086951,0.08549680348026974,0.2536182960420613
2.0,10.0,0.25,0.1,5.0,3.0,0.21089611052237076,5.8,0.07222269831955451,0.2525231229587363,0.3199792876397677
3.0,10.0,0.25,0.1,5.0,3.0,0.22154609555794658,6.0,0.07558053131680513,0.18938922287003712,0.5162481622223779
4.0,10.0,0.25,0.1,5.0,3.0,0.20776219494066644,5.8,0.0935169126240601,0.31779454629887643,0.26728677882812396
5.0,10.0,0.25,0.1,5.0,3.0,0.18852563903704575,4.4,0.07215872244777649,0.13420569238111785,0.35925701360259615
6.0,10.0,0.25,0.1,5.0,3.0,0.21881347487105385,3.6,0.1339437774224368,0.2034768515251963,0.5404209311278126
7.0,10.0,0.25,0.1,5.0,3.0,0.18856463932963757,5.2,0.13693327593941232,0.09049070567306391,0.2638875023789062
8.0,10.0,0.25,0.1,5.0,3.0,0.2710252951513521,5.4,0.06088588359783849,0.10425063570773863,0.3198098349843228
9.0,10.0,0.25,0.1,5.0,3.0,0.14247848480159106,5.8,0.07699332018808089,0.0526246877408904,0.14910187295480368
10.0,10.0,0.25,0.1,5.0,3.0,0.2112396783536652,5.2,0.04320218514449646,0.0857672881055533,0.2606072834236836
1.0,10.0,0.25,0.1,5.0,6.0,0.22576912962748807,4.2,0.09213319911461165,0.18252380858411466,0.3145741972571792
2.0,10.0,0.25,0.1,5.0,6.0,0.2595383419029445,5.2,0.14607247505690626,0.22878305509065544,0.3548816976334602
3.0,10.0,0.25,0.1,5.0,6.0,0.23656788207814206,5.2,0.10404034916079188,0.13591292227656204,0.252204308146922
4.0,10.0,0.25,0.1,5.0,6.0,0.22444765564608904,5.6,0.11309456318877453,0.210763284512673,0.33931139482211253
5.0,10.0,0.25,0.1,5.0,6.0,0.22011460450252063,4.4,0.10242781184824375,0.17717464678438788,0.14766594837147545
6.0,10.0,0.25,0.1,5.0,6.0,0.2782174842529602,5.4,0.07798390981802694,0.30467033882600936,0.4823501320072024
7.0,10.0,0.25,0.1,5.0,6.0,0.2526452419593364,4.6,0.0865607837176325,0.0989781543455624,0.19212295219182823
8.0,10.0,0.25,0.1,5.0,6.0,0.2313769932882432,5.6,0.07557050856181557,0.0999665500354276,0.19771538562815308
9.0,10.0,0.25,0.1,5.0,6.0,0.25064034901988785,5.6,0.09097362143763507,0.18546669754962955,0.3401228644124856
10.0,10.0,0.25,0.1,5.0,6.0,0.24784254832851765,4.8,0.08461968898481123,0.18415611311718463,0.31308432092006677
1.0,10.0,0.25,0.1,5.0,11.0,0.2973563779777968,4.6,0.07671099226934455,0.32750828394953896,0.36052814634442404
2.0,10.0,0.25,0.1,5.0,11.0,0.274592654514781,4.6,0.09305328278884925,0.11564515675352195,0.15559909538426914
3.0,10.0,0.25,0.1,5.0,11.0,0.24173398183451067,5.8,0.1289343081616831,0.1621055025224782,0.2104191993354597
4.0,10.0,0.25,0.1,5.0,11.0,0.2354688533987096,4.6,0.09356160706210523,0.222083471302539,0.30672416002255826
5.0,10.0,0.25,0.1,5.0,11.0,0.2825306133796771,4.4,0.10523507788692613,0.24996198843374384,0.338243937859598
6.0,10.0,0.25,0.1,5.0,11.0,0.26071343003142305,4.6,0.13804131631318922,0.19697926821305772,0.2718219733288321
7.0,10.0,0.25,0.1,5.0,11.0,0.30060289182177924,5.4,0.07355479908665712,0.15675042032856576,0.21245913522551507
8.0,10.0,0.25,0.1,5.0,11.0,0.30222146614539236,4.6,0.10713202071632355,0.29481909270914736,0.38652012324011514
9.0,10.0,0.25,0.1,5.0,11.0,0.3343850521813195,4.4,0.08747943739321158,0.22998300896398327,0.30431473464542413
10.0,10.0,0.25,0.1,5.0,11.0,0.27351082892830847,5.4,0.14844196462524203,0.14406458230027824,0.18942795879562332
1.0,10.0,0.25,0.1,9.0,3.0,0.15580656523124303,9.0,0.086260175400212,0.272268243664163,0.3448295734951627
2.0,10.0,0.25,0.1,9.0,3.0,0.17114567251642568,9.0,0.08457321318915122,0.1446243549638418,0.3955535263383503
3.0,10.0,0.25,0.1,9.0,3.0,0.1873770663004714,9.0,0.08262189118566692,0.4855885138405712,0.47706472571377273
4.0,10.0,0.25,0.1,9.0,3.0,0.131830445699619,9.0,0.09864638962256328,0.23936964623419402,0.3107357070426075
5.0,10.0,0.25,0.1,9.0,3.0,0.19301815469695602,9.0,0.1319110296215807,0.3939884637303791,0.4182687729060083
6.0,10.0,0.25,0.1,9.0,3.0,0.17059194704261882,9.0,0.1225233320486728,0.6177231093142601,0.5357824358178058
7.0,10.0,0.25,0.1,9.0,3.0,0.1798827835464152,9.0,0.09802569358902213,0.43566074570715113,0.5176869464597798
8.0,10.0,0.25,0.1,9.0,3.0,0.15694661815041916,9.0,0.0835940567095994,0.5075482594761611,0.37053299210882623
9.0,10.0,0.25,0.1,9.0,3.0,0.18047322375979946,9.0,0.08730813355693517,0.18040514589878828,0.41423222957858086
10.0,10.0,0.25,0.1,9.0,3.0,0.17894699357757726,9.0,0.12640485764766146,0.07620498577828973,0.23662490705206163
1.0,10.0,0.25,0.1,9.0,6.0,0.1871317286218559,9.0,0.10506489785821715,0.1620321899215689,0.21716493739747605
2.0,10.0,0.25,0.1,9.0,6.0,0.19993480628427335,9.0,0.06999951857194238,0.24364347969964495,0.3664119200110578
3.0,10.0,0.25,0.1,9.0,6.0,0.20394431464558913,9.0,0.0467025823173107,0.1124732046609968,0.21668509096409977
4.0,10.0,0.25,0.1,9.0,6.0,0.19760342304994968,9.0,0.11665473289698883,0.20775581258110726,0.38410929587017534
5.0,10.0,0.25,0.1,9.0,6.0,0.1838361843730082,9.0,0.10568548844871013,0.29244217832650937,0.3048422882896098
6.0,10.0,0.25,0.1,9.0,6.0,0.1616403391433638,9.0,0.14898531798749604,0.1396565717823847,0.2716107025860611
7.0,10.0,0.25,0.1,9.0,6.0,0.20828505019658203,9.0,0.1681321000251971,0.11487638111027942,0.22972588586315243
8.0,10.0,0.25,0.1,9.0,6.0,0.20674583285879805,9.0,0.10707360280199582,0.17645552811567025,0.32296288932311856
9.0,10.0,0.25,0.1,9.0,6.0,0.20778615728438785,9.0,0.13401868482450324,0.18016633312490712,0.3488761116499027
